# _tick,_time,plr_track_level,track_level,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,agent_plr_passable_mass,agent_plr_max_score,agent_plr_weighted_num_edits,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_action_complexity,adversary_action_complexity,solved_rate:Cantilever-Adversarial-Mode1-v0,test_returns:Cantilever-Adversarial-Mode1-v0,reward_metric:Cantilever-Adversarial-Mode1-v0,node_Id:Cantilever-Adversarial-Mode1-v0,solved_rate:Cantilever-Adversarial-Mode2-v0,test_returns:Cantilever-Adversarial-Mode2-v0,reward_metric:Cantilever-Adversarial-Mode2-v0,node_Id:Cantilever-Adversarial-Mode2-v0,solved_rate:Cantilever-Adversarial-Mode3-v0,test_returns:Cantilever-Adversarial-Mode3-v0,reward_metric:Cantilever-Adversarial-Mode3-v0,node_Id:Cantilever-Adversarial-Mode3-v0,solved_rate:Cantilever-Adversarial-Mode4-v0,test_returns:Cantilever-Adversarial-Mode4-v0,reward_metric:Cantilever-Adversarial-Mode4-v0,node_Id:Cantilever-Adversarial-Mode4-v0,solved_rate:Cantilever-Adversarial-Mode5-v0,test_returns:Cantilever-Adversarial-Mode5-v0,reward_metric:Cantilever-Adversarial-Mode5-v0,node_Id:Cantilever-Adversarial-Mode5-v0,solved_rate:Cantilever-Adversarial-Mode12-v0,test_returns:Cantilever-Adversarial-Mode12-v0,reward_metric:Cantilever-Adversarial-Mode12-v0,node_Id:Cantilever-Adversarial-Mode12-v0,solved_rate:Cantilever-Adversarial-Mode23-v0,test_returns:Cantilever-Adversarial-Mode23-v0,reward_metric:Cantilever-Adversarial-Mode23-v0,node_Id:Cantilever-Adversarial-Mode23-v0,solved_rate:Cantilever-Adversarial-Mode34-v0,test_returns:Cantilever-Adversarial-Mode34-v0,reward_metric:Cantilever-Adversarial-Mode34-v0,node_Id:Cantilever-Adversarial-Mode34-v0,solved_rate:Cantilever-Adversarial-Mode45-v0,test_returns:Cantilever-Adversarial-Mode45-v0,reward_metric:Cantilever-Adversarial-Mode45-v0,node_Id:Cantilever-Adversarial-Mode45-v0,solved_rate:Cantilever-Adversarial-Mode123-v0,test_returns:Cantilever-Adversarial-Mode123-v0,reward_metric:Cantilever-Adversarial-Mode123-v0,node_Id:Cantilever-Adversarial-Mode123-v0,solved_rate:Cantilever-Adversarial-Mode234-v0,test_returns:Cantilever-Adversarial-Mode234-v0,reward_metric:Cantilever-Adversarial-Mode234-v0,node_Id:Cantilever-Adversarial-Mode234-v0,solved_rate:Cantilever-Adversarial-Mode345-v0,test_returns:Cantilever-Adversarial-Mode345-v0,reward_metric:Cantilever-Adversarial-Mode345-v0,node_Id:Cantilever-Adversarial-Mode345-v0,solved_rate:Cantilever-Adversarial-Mode1234-v0,test_returns:Cantilever-Adversarial-Mode1234-v0,reward_metric:Cantilever-Adversarial-Mode1234-v0,node_Id:Cantilever-Adversarial-Mode1234-v0,solved_rate:Cantilever-Adversarial-Mode2345-v0,test_returns:Cantilever-Adversarial-Mode2345-v0,reward_metric:Cantilever-Adversarial-Mode2345-v0,node_Id:Cantilever-Adversarial-Mode2345-v0,solved_rate:Cantilever-Adversarial-Mode12345-v0,test_returns:Cantilever-Adversarial-Mode12345-v0,reward_metric:Cantilever-Adversarial-Mode12345-v0,node_Id:Cantilever-Adversarial-Mode12345-v0,sps
469,1754511031.0074382,,7.0625,0.0,0.0,0.0,0.0,1.0000000000000002,139.43089246749878,0.0,16617472,64912,10160,1711,11.72035876322396,0.34898161292076113,-1.0151416063308716e-08,1.9425263404846191,0,0.0,0.0,0.0,,,56.395833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.3156428188763
470,1754511085.5517724,,5.375,0.0,0.0,0.0,0.0,0.9999999999999999,172.01777696609497,0.0,16650240,65040,10192,1714,6.6660590883567865,0.22447846233844757,5.075708031654358e-09,2.027949810028076,0,0.0,0.0,0.0,,,57.395833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.45929965459476
471,1754511151.0219166,8.0,,0.0,0.0,0.0,0.0,1.0,140.24206399917603,0.0,16691200,65200,10192,1719,19.103900302742485,1.1181360960006714,-0.00022384277544915677,1.805969500541687,0,0.0,0.0,0.0,,,56.708333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.8344817151666
472,1754511216.9700668,5.75,,0.0,0.0,0.0,0.0,0.9999999999999999,129.30450439453125,0.0,16732160,65360,10192,1724,12.06176143854156,0.9778896689414978,-8.987449109554291e-05,1.8669578552246093,0,0.0,0.0,0.0,,,56.020833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.5389344982133
473,1754511279.8096776,,4.5,0.0,0.0,0.0,0.0,0.9999999999999998,125.70070028305054,0.0,16769024,65504,10208,1728,6.781390380801258,0.2686482906341553,3.94647940993309e-09,2.159026050567627,0,0.0,0.0,0.0,,,58.8125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.8967897533501
474,1754511340.7215095,4.25,,0.0,0.0,0.0,0.0,1.0,141.73574447631836,0.0,16805888,65648,10224,1732,11.43289213663685,0.8912100672721863,7.948465645313263e-05,1.922442626953125,0,0.0,0.0,0.0,,,57.083333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.23580298295735
475,1754511392.3352768,,4.1875,0.0,0.0,0.0,0.0,0.9999999999999998,146.80558443069458,0.0,16834560,65760,10272,1734,5.023464284865585,0.08471574187278748,6.51925802230835e-09,2.1928046226501463,0,0.0,0.0,0.0,,,58.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.82026680150244
476,1754511452.6636224,5.75,,0.0,0.0,0.0,0.0,0.9999999999999999,144.97427940368652,0.0,16871424,65904,10288,1738,14.473901864638304,1.0887483835220337,-0.00023277057334780693,1.9037907600402832,0,0.0,0.0,0.0,,,57.354166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.4333646917438
477,1754511514.1197364,5.5,,0.0,0.0,0.0,0.0,1.0,134.63891744613647,0.0,16908288,66048,10304,1742,14.812621650937624,1.156205677986145,-0.00023348112590610982,1.8793813943862916,0,0.0,0.0,0.0,,,56.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.23333241841044
478,1754511571.1382313,5.75,,0.0,0.0,0.0,0.0,1.0,148.71639013290405,0.0,16941056,66176,10336,1745,15.40664470283115,0.9694363474845886,-2.0229641813784836e-05,1.8649366617202758,0,0.0,0.0,0.0,,,56.416666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.2695601456824
479,1754511632.0190206,3.75,,0.0,0.0,0.0,0.0,1.0,128.55459451675415,0.0,16977920,66320,10352,1749,14.422190910218632,1.0369592666625977,3.816951066255569e-05,1.920153546333313,0,0.0,0.0,0.0,,,57.083333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.37409106091116
480,1754511703.6765912,4.75,,0.0,0.0,0.0,0.0,0.9999999999999999,122.33270406723022,0.0,17018880,66480,10352,1754,14.240189170166778,0.9030550837516784,-0.0003969913348555565,1.9032682657241822,0,0.0,0.0,0.0,,,56.916666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.771082716982
481,1754511759.0216906,5.75,,0.0,0.0,0.0,0.0,0.9999999999999999,144.70620155334473,0.0,17051648,66608,10384,1757,13.460676338659411,1.1293136596679687,9.944792836904525e-05,1.8934950351715087,0,0.0,0.0,0.0,,,56.8125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0986153421691
482,1754511820.539677,3.25,,0.0,0.0,0.0,0.0,0.9999999999999998,159.13389921188354,0.0,17088512,66752,10400,1761,13.728539439862947,0.8110904932022095,-0.00011750147677958012,1.9528212308883668,0,0.0,0.0,0.0,,,57.416666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.8905093092989
483,1754511870.3869476,,4.6875,0.0,0.0,0.0,0.0,0.9999999999999999,151.88807249069214,0.0,17117184,66864,10448,1763,6.645361680721815,0.3403146266937256,-5.029141902923584e-09,2.0758421421051025,0,0.0,0.0,0.0,,,57.833333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.90040857324
484,1754511937.8335228,2.75,,0.0,0.0,0.0,0.0,0.9999999999999998,145.21777629852295,0.0,17158144,67024,10448,1768,11.183095104115619,0.798257029056549,-8.981684222817422e-05,1.9417428016662597,0,0.0,0.0,0.0,,,56.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.6209307386359
485,1754512005.5076125,1.5,,0.0,0.0,0.0,0.0,0.9999999999999998,137.84191608428955,0.0,17199104,67184,10448,1773,10.175849926155923,0.9069489002227783,0.0004027976654469967,2.0030581951141357,0,0.0,0.0,0.0,,,57.6875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.65032381124297
486,1754512065.6788826,2.25,,0.0,0.0,0.0,0.0,0.9999999999999999,157.94330835342407,0.0,17235968,67328,10464,1777,16.89071618810735,0.8449213147163391,-0.0009810592979192733,1.9614543676376344,0,0.0,0.0,0.0,,,57.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.3880162443207
487,1754512126.9105105,5.25,,0.0,0.0,0.0,0.0,0.9999999999999998,142.7716851234436,0.0,17272832,67472,10480,1781,14.52518835096286,1.011466145515442,-3.389483317732811e-05,1.8386680364608765,0,0.0,0.0,0.0,,,56.916666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.42159694672296
488,1754512170.3282793,,4.5625,0.0,0.0,0.0,0.0,0.9999999999999999,125.42704343795776,0.0,17297408,67568,10544,1782,5.895298348285203,0.2520006954669952,7.264316082000732e-09,2.036483144760132,0,0.0,0.0,0.0,,,57.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.7292879580322
489,1754512237.9016027,3.25,,0.0,0.0,0.0,0.0,0.9999999999999998,145.097553730011,0.0,17338368,67728,10544,1787,12.577720423267554,0.9613946914672852,-0.0003032132750377059,1.8994068861007691,0,0.0,0.0,0.0,,,57.291666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0440405425364
490,1754512293.8550518,4.5,,0.0,0.0,0.0,0.0,1.0,135.6919288635254,0.0,17371136,67856,10576,1790,13.472818796696496,1.0137722492218018,-0.0010807517915964126,1.8804824829101563,0,0.0,0.0,0.0,,,56.895833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.10077830593843
491,1754512354.6499019,4.5,,0.0,0.0,0.0,0.0,0.9999999999999998,143.34739446640015,0.0,17408000,68000,10592,1794,13.975765507026797,0.7689966201782227,-5.3251907229423526e-05,1.9027428865432738,0,0.0,0.0,0.0,,,56.791666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.847324734617
492,1754512409.931324,3.25,,0.0,0.0,0.0,0.0,0.9999999999999999,106.09221458435059,0.0,17440768,68128,10624,1797,12.978225614110126,0.8541264653205871,-0.0002541812136769295,1.9452139616012574,0,0.0,0.0,0.0,,,57.375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.5111151444063
493,1754512471.3101404,5.25,,0.0,0.0,0.0,0.0,1.0,154.53007221221924,0.0,17477632,68272,10640,1801,16.032485145128256,1.1571823596954345,-0.00019721854478120803,1.854901170730591,0,0.0,0.0,0.0,,,56.229166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.6553705023407
494,1754512532.3554919,,5.0,0.0,0.0,0.0,0.0,0.9999999999999998,155.09727001190186,0.0,17514496,68416,10656,1805,7.232227996419043,0.3590096950531006,2.5029294192790985e-09,2.0756492614746094,0,0.0,0.0,0.0,,,57.604166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.4237070875826
495,1754512587.2968,2.75,,0.0,0.0,0.0,0.0,0.9999999999999999,140.8754825592041,0.0,17547264,68544,10688,1808,14.623344933317583,1.1434168100357056,-0.0005035073962062597,1.9065607070922852,0,0.0,0.0,0.0,,,57.1875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.8154507305401
496,1754512653.8047314,4.5,,0.0,0.0,0.0,0.0,1.0000000000000002,155.34508228302002,0.0,17588224,68704,10688,1813,17.77642386687939,1.233191156387329,0.0010865553747862577,1.8632070779800416,0,0.0,0.0,0.0,,,56.833333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.9004944080546
497,1754512709.2909524,4.0,,0.0,0.0,0.0,0.0,1.0,169.2256212234497,0.0,17620992,68832,10720,1816,12.856916063377302,1.1255122423171997,0.0006525246426463127,1.824805235862732,0,0.0,0.0,0.0,,,55.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.16851641482765
498,1754512777.2321444,4.5,,0.0,0.0,0.0,0.0,0.9999999999999999,121.56885862350464,0.0,17661952,68992,10720,1821,13.096781145831361,1.035511064529419,-0.0003737276419997215,1.8877563953399659,0,0.0,0.0,0.0,,,56.8125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.4126118557481
499,1754512840.6885376,2.0,,0.0,0.0,0.0,0.0,0.9999999999999998,156.05664253234863,0.0,17698816,69136,10736,1825,13.459428813618874,0.8738545656204224,-0.0008037158753722906,1.9175854444503784,0,0.0,0.0,0.0,,,56.833333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.7579729304019
500,1754512902.274493,,4.0,0.0,0.0,0.0,0.0,0.9999999999999999,152.97104120254517,0.0,17735680,69280,10752,1829,3.9498408146019157,0.09775829315185547,-2.2351741790771484e-09,2.138988494873047,0,0.0,0.0,0.0,,,58.125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.5499373702845
501,1754512944.6898112,2.5,,0.0,0.0,0.0,0.0,1.0,128.4275770187378,0.0,17760256,69376,10816,1830,11.058954696401718,0.8925791382789612,-0.0003458736464381218,1.9144557237625122,0,0.0,0.0,0.0,,,56.3125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.8634485296921
502,1754512993.3527539,,4.0625,0.0,0.0,0.0,0.0,0.9999999999999999,130.59157133102417,0.0,17788928,69488,10864,1832,4.780300306394752,0.23776237666606903,-2.2817403078079225e-09,2.2342095375061035,0,0.0,0.0,0.0,,,59.541666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.77027949614893
503,1754513036.8813066,,6.0625,0.0,0.0,0.0,0.0,0.9999999999999999,140.36667346954346,0.0,17813504,69584,10928,1833,9.198763649780851,0.38080568313598634,4.959292709827423e-09,1.9795220851898194,0,0.0,0.0,0.0,,,56.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.59157117414986
504,1754513098.4755,3.75,,0.0,0.0,0.0,0.0,1.0,135.30476093292236,0.0,17850368,69728,10944,1837,15.51748673379954,0.9562467217445374,-0.0003958286717534065,1.9269532203674316,0,0.0,0.0,0.0,,,57.3125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.50469526504503
505,1754513167.2792964,3.0,,0.0,0.0,0.0,0.0,1.0,141.19266271591187,0.0,17891328,69888,10944,1842,12.455850519073378,0.8481640100479126,-0.0005295563489198685,1.9199452161788941,0,0.0,0.0,0.0,,,56.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.66053325994596
506,1754513228.3572166,,5.75,0.0,0.0,0.0,0.0,0.9999999999999999,162.34970092773438,0.0,17928192,70032,10960,1846,6.649541997386727,0.19378047287464142,1.103617250919342e-08,2.054757595062256,0,0.0,0.0,0.0,,,57.1875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.26008790074405
507,1754513290.0375605,,4.125,0.0,0.0,0.0,0.0,0.9999999999999998,146.6982364654541,0.0,17965056,70176,10976,1850,5.7398145049971125,0.1053478017449379,1.1129304766654968e-08,2.1250564098358153,0,0.0,0.0,0.0,,,58.083333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.07845673294526
508,1754513356.466201,3.75,,0.0,0.0,0.0,0.0,0.9999999999999997,125.8979082107544,0.0,18006016,70336,10976,1855,17.538948275645097,1.145828866958618,-0.0007199163548648358,1.9072717905044556,0,0.0,0.0,0.0,,,57.145833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.32347679282435
509,1754513411.5135076,6.75,,0.0,0.0,0.0,0.0,0.9999999999999999,112.75601387023926,0.0,18038784,70464,11008,1858,17.3384342845641,1.2779523134231567,-0.0009673950262367725,1.888685703277588,0,0.0,0.0,0.0,,,56.958333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.03290384709265
510,1754513479.3298364,5.5,,0.0,0.0,0.0,0.0,1.0,137.68889904022217,0.0,18079744,70624,11008,1863,19.224564963567083,1.2170919179916382,-0.00016891546547412873,1.894689917564392,0,0.0,0.0,0.0,,,57.583333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.9876435945837
511,1754513534.6485555,1.5,,0.0,0.0,0.0,0.0,0.9999999999999999,157.04848766326904,0.0,18112512,70752,11040,1866,13.38616653571523,1.0459585666656495,-0.00023859459906816483,1.9956448793411254,0,0.0,0.0,0.0,,,57.604166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.1779663289179
512,1754513577.9672909,6.0,,0.0,0.0,0.0,0.0,1.0000000000000002,153.447687625885,0.0,18137088,70848,11104,1867,13.153914640974952,0.9646265983581543,0.0004355723038315773,1.8757675886154175,0,0.0,0.0,0.0,,,56.916666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.8722713855608
513,1754513640.2433076,4.0,,0.0,0.0,0.0,0.0,0.9999999999999998,131.93360567092896,0.0,18173952,70992,11120,1871,17.69828174361119,0.8875202536582947,-0.00044514015316963194,1.8904865503311157,0,0.0,0.0,0.0,,,56.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.850299819144
514,1754513706.6451845,2.5,,0.0,0.0,0.0,0.0,0.9999999999999999,137.2814178466797,0.0,18214912,71152,11120,1876,11.126042007957244,0.9451148986816407,-0.0004678649827837944,1.9469596862792968,0,0.0,0.0,0.0,,,57.083333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.4262862591499
515,1754513772.221582,4.0,,0.0,0.0,0.0,0.0,0.9999999999999998,143.90368461608887,0.0,18255872,71312,11120,1881,15.171104224839846,1.0531691551208495,-7.680300623178483e-05,1.871461033821106,0,0.0,0.0,0.0,,,56.770833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.28997717548236
516,1754513838.2425785,1.75,,0.0,0.0,0.0,0.0,1.0,137.2281551361084,0.0,18296832,71472,11120,1886,10.883364146657012,1.0415186166763306,-0.0013269939459860324,1.9537089824676515,0,0.0,0.0,0.0,,,57.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.2125220395647
517,1754513899.6823826,2.75,,0.0,0.0,0.0,0.0,1.0,117.78435707092285,0.0,18333696,71616,11136,1890,8.148562421759998,0.2560215711593628,-0.0004352909978479147,1.8881323337554932,0,0.0,0.0,0.0,,,55.4375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.3049937290535
518,1754513956.109437,,3.375,0.0,0.0,0.0,0.0,1.0,156.33102655410767,0.0,18366464,71744,11168,1893,4.324871212600208,0.09892707914113999,2.7008354663848876e-09,2.178867769241333,0,0.0,0.0,0.0,,,59.125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.96476217749205
519,1754514018.8336415,,5.6875,0.0,0.0,0.0,0.0,0.9999999999999998,155.40728569030762,0.0,18403328,71888,11184,1897,7.369790560244871,0.2827596068382263,-2.2584572434425352e-09,2.0008006572723387,0,0.0,0.0,0.0,,,56.833333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.56441936822114
520,1754514074.5980756,3.0,,0.0,0.0,0.0,0.0,0.9999999999999997,147.07733392715454,0.0,18436096,72016,11216,1900,13.32400770465286,1.1739094734191895,0.0005912640132009983,1.9096730709075929,0,0.0,0.0,0.0,,,57.354166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.1687321990604
521,1754514129.699905,5.25,,0.0,0.0,0.0,0.0,1.0,149.08381700515747,0.0,18468864,72144,11248,1903,14.365493303984687,1.2595258712768556,0.0004662267863750458,1.8588510274887085,0,0.0,0.0,0.0,,,57.0625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.740532992926
522,1754514185.0533795,7.5,,0.0,0.0,0.0,0.0,0.9999999999999997,130.7929515838623,0.0,18501632,72272,11280,1906,16.564720208358132,1.072673511505127,-0.001874564215540886,1.8221950292587281,0,0.0,0.0,0.0,,,56.5625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.98292606479515
523,1754514244.7569764,5.75,,0.0,0.0,0.0,0.0,0.9999999999999999,106.58285617828369,0.0,18538496,72416,11296,1910,15.312911702015848,1.2109793901443482,-0.0002614017575979233,1.8422608852386475,0,0.0,0.0,0.0,,,56.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.00887336823627
524,1754514312.7922843,3.5,,0.0,0.0,0.0,0.0,0.9999999999999997,135.59314012527466,0.0,18579456,72576,11296,1915,13.395743738281158,0.8574776530265809,9.92476474493742e-05,1.8847472429275514,0,0.0,0.0,0.0,,,56.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0647410354153
525,1754514362.375135,,4.375,0.0,0.0,0.0,0.0,1.0,151.36520862579346,0.0,18608128,72688,11344,1917,7.657973259408945,0.1785641133785248,-8.591450750827789e-09,2.066271734237671,0,0.0,0.0,0.0,,,57.458333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.0783926982478
526,1754514416.2786398,,4.25,0.0,0.0,0.0,0.0,0.9999999999999999,137.34184503555298,0.0,18640896,72816,11376,1920,6.538826429219242,0.25795363187789916,2.048909664154053e-09,2.0431819915771485,0,0.0,0.0,0.0,,,57.958333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.94538363029415
527,1754514473.7902348,5.75,,0.0,0.0,0.0,0.0,1.0,137.84524202346802,0.0,18673664,72944,11408,1923,15.403087636338029,0.9744314908981323,-0.000189783563837409,1.8597225666046142,0,0.0,0.0,0.0,,,56.5625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.1111941206374
528,1754514535.668885,2.75,,0.0,0.0,0.0,0.0,1.0,142.67425537109375,0.0,18710528,73088,11424,1927,11.006724976961213,0.7852524518966675,7.286530453711748e-05,1.9745998859405518,0,0.0,0.0,0.0,,,57.145833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.9684859306217
529,1754514584.7696059,,4.0,0.0,0.0,0.0,0.0,1.0,142.43394136428833,0.0,18739200,73200,11472,1929,5.184067304583914,0.0907742828130722,8.89413058757782e-09,2.2519152641296385,0,0.0,0.0,0.0,,,59.895833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.14583612745554
530,1754514646.0368555,2.5,,0.0,0.0,0.0,0.0,0.9999999999999998,141.7993664741516,0.0,18776064,73344,11488,1933,7.113372765013779,0.3967487275600433,-0.0018141495529562235,1.8739598035812377,0,0.0,0.0,0.0,,,56.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.28692214439013
